x,muTest,muModel,p3sigmaModel,m3sigmaModel
3019.0,-0.21213,-0.050571837,0.057746194,-0.15888986
3020.0,-0.2155,-0.03272256,0.07288276,-0.13832788
3021.0,-0.21735,-0.023312302,0.07402835,-0.12065295
3022.0,-0.21692,-0.045644186,0.05581884,-0.14710721
3023.0,-0.21373,-0.03951876,0.06920004,-0.14823756
3024.0,-0.20813,0.0077858986,0.14014064,-0.124568835
3025.0,-0.20055,0.060096752,0.17365764,-0.053464133
3026.0,-0.19085,0.11084899,0.20082591,0.020872071
3027.0,-0.17916,0.14266711,0.22756384,0.057770386
3028.0,-0.16552,0.14538702,0.226655,0.06411905
3029.0,-0.14959,0.15888216,0.236891,0.08087332
3030.0,-0.13158,0.18201503,0.2540877,0.10994237
3031.0,-0.11228,0.1805561,0.25404942,0.10706277
3032.0,-0.092182,0.14260009,0.21841499,0.06678519
3033.0,-0.071552,0.13555752,0.21405295,0.057062082
3034.0,-0.050568,0.16165459,0.23402461,0.08928458
3035.0,-0.029672,0.17404035,0.25861377,0.08946693
3036.0,-0.0097537,0.18934907,0.29770255,0.080995604
3037.0,0.0083958,0.17616469,0.2841651,0.06816426
3038.0,0.024503,0.106316045,0.19964342,0.012988672
3039.0,0.039054,0.013395676,0.11382861,-0.08703726
3040.0,0.052489,-0.031325147,0.07643884,-0.13908914
3041.0,0.064863,-0.036654826,0.07715294,-0.15046258
3042.0,0.075676,0.0022385628,0.11307555,-0.10859842
3043.0,0.084367,0.06895159,0.15992026,-0.022017077
3044.0,0.090705,0.13514234,0.20877632,0.061508358
3045.0,0.094966,0.14963022,0.22158243,0.07767801
3046.0,0.09777,0.13210529,0.20757979,0.05663079
3047.0,0.099646,0.09425665,0.17895484,0.009558462
3048.0,0.10101,0.08821521,0.17412753,0.002302885
3049.0,0.10185,0.12991811,0.20880604,0.05103019
3050.0,0.10195,0.16649926,0.23706892,0.095929585
3051.0,0.10116,0.16920894,0.23902696,0.09939093
3052.0,0.09965,0.12914826,0.20009872,0.05819779
3053.0,0.098006,0.078841895,0.1627306,-0.005046807
3054.0,0.096789,0.06137275,0.15178625,-0.029040754
3055.0,0.096244,0.07382269,0.16698566,-0.019340277
3056.0,0.096067,0.10953504,0.20013143,0.018938646
3057.0,0.095979,0.15722926,0.23633182,0.0781267
3058.0,0.096083,0.18371615,0.2566486,0.11078368
3059.0,0.096565,0.19120039,0.25993142,0.12246937
3060.0,0.097612,0.1968996,0.2662183,0.12758087
3061.0,0.099365,0.21054861,0.2783168,0.14278041
3062.0,0.1015,0.21281968,0.29729587,0.1283435
3063.0,0.1034,0.21938005,0.3247937,0.11396642
3064.0,0.10459,0.20967308,0.31793904,0.10140711
3065.0,0.10505,0.18044251,0.28365493,0.07723011
3066.0,0.10491,0.13416687,0.22982787,0.038505867
3067.0,0.10412,0.0948193,0.18037921,0.009259395
3068.0,0.10237,0.092370376,0.17921738,0.0055233687
3069.0,0.099077,0.10145675,0.19854279,0.0043707043
3070.0,0.093816,0.105911106,0.23108682,-0.019264609
3071.0,0.086419,0.09843344,0.23921058,-0.0423437
3072.0,0.077057,0.07325236,0.20860815,-0.062103443
3073.0,0.065841,0.008344992,0.13397919,-0.1172892
3074.0,0.052866,-0.06379628,0.04894653,-0.1765391
3075.0,0.038386,-0.10045339,0.010071218,-0.210978
3076.0,0.022659,-0.10749155,0.0057566464,-0.22073975
3077.0,0.0059598,-0.045811534,0.048877753,-0.14050081
3078.0,-0.011691,0.04342751,0.12939277,-0.04253776
3079.0,-0.03027,0.050258774,0.13836357,-0.037846018
3080.0,-0.049378,0.016863877,0.10761511,-0.07388736
3081.0,-0.068485,-0.05330147,0.038281262,-0.1448842
3082.0,-0.087275,-0.08571805,0.008992672,-0.18042877
3083.0,-0.10537,-0.07892884,0.018660001,-0.1765177
3084.0,-0.12241,-0.058417782,0.036208674,-0.15304424
3085.0,-0.13835,-0.029715052,0.05729518,-0.11672529
3086.0,-0.15323,0.013524462,0.091291815,-0.064242885
3087.0,-0.16695,0.049460184,0.13184151,-0.032921147
3088.0,-0.17946,0.06274363,0.1651875,-0.03970024
3089.0,-0.1907,0.056168076,0.1686675,-0.05633134
3090.0,-0.20051,0.0149388155,0.11913633,-0.0892587
3091.0,-0.20879,-0.07279167,0.0229126,-0.16849595
3092.0,-0.21546,-0.09682658,0.0037820637,-0.19743523
3093.0,-0.2201,-0.10203855,0.00071039796,-0.2047875
3094.0,-0.22242,-0.097925395,0.011490472,-0.20734125
3095.0,-0.22272,-0.043890134,0.06612981,-0.15391007
3096.0,-0.22161,0.057744265,0.14670707,-0.031218544
3097.0,-0.21945,0.11051763,0.19382963,0.027205639
3098.0,-0.21638,0.12005346,0.2216149,0.01849202
3099.0,-0.21247,0.12795137,0.24453141,0.011371329
3100.0,-0.20762,0.12511465,0.2604856,-0.01025629
3101.0,-0.20186,0.111363046,0.25097734,-0.028251238
3102.0,-0.19548,0.08785963,0.220048,-0.044328734
3103.0,-0.18896,0.043422017,0.1665202,-0.079676166
3104.0,-0.18263,-0.039011355,0.07051502,-0.14853773
3105.0,-0.17672,-0.111907646,0.004682362,-0.22849765
3106.0,-0.17146,-0.14781034,-0.02426964,-0.27135104
3107.0,-0.16693,-0.119037196,-0.005973771,-0.23210062
3108.0,-0.16329,-0.037297804,0.053904627,-0.12850024
3109.0,-0.16075,0.03262777,0.13234219,-0.06708666
3110.0,-0.15951,0.04405325,0.153768,-0.06566151
3111.0,-0.15945,0.025289465,0.13154176,-0.08096284
3112.0,-0.1604,-0.0582927,0.055613056,-0.17219846
3113.0,-0.16223,-0.12011021,-0.008645214,-0.23157519
3114.0,-0.16466,-0.15173997,-0.037186332,-0.26629362
3115.0,-0.16736,-0.14789172,-0.02815783,-0.2676256
3116.0,-0.17006,-0.08987144,0.015953124,-0.195696
3117.0,-0.17311,0.010368546,0.09474694,-0.07400984
3118.0,-0.17682,0.044728164,0.13036695,-0.04091062
3119.0,-0.18079,0.067169055,0.15573241,-0.021394297
3120.0,-0.1847,0.08514964,0.19205248,-0.021753214
3121.0,-0.18843,0.088265024,0.21664411,-0.040114053
3122.0,-0.19204,0.074763656,0.20714323,-0.05761592
3123.0,-0.19555,0.031209772,0.15598299,-0.093563445
3124.0,-0.19887,-0.06525582,0.045390263,-0.1759019
3125.0,-0.20201,-0.10617431,0.005934812,-0.21828344
3126.0,-0.2047,-0.13685824,-0.017322063,-0.25639442
3127.0,-0.20683,-0.09543989,0.014063284,-0.20494306
3128.0,-0.20853,-0.034039415,0.057833098,-0.12591192
3129.0,-0.21021,-0.04950623,0.048879344,-0.1478918
3130.0,-0.21159,-0.05418213,0.043474074,-0.15183833
3131.0,-0.21155,-0.11639355,-0.007027775,-0.22575933
3132.0,-0.20938,-0.13361762,-0.03329335,-0.2339419
3133.0,-0.20516,-0.095911555,0.05454337,-0.24636647
3134.0,-0.19966,-0.040624507,0.12027011,-0.20151913
3135.0,-0.19287,0.019068787,0.14891653,-0.11077895
3136.0,-0.18435,0.076411314,0.18322414,-0.030401506
3137.0,-0.1741,0.13397488,0.22924404,0.03870572
3138.0,-0.16172,0.16763808,0.2516506,0.08362556
3139.0,-0.14706,0.19993506,0.27256918,0.12730095
3140.0,-0.13076,0.20540495,0.27841276,0.13239715
3141.0,-0.11326,0.16312684,0.23713018,0.0891235
3142.0,-0.094709,0.116265155,0.20566714,0.026863165
3143.0,-0.07481,0.086589694,0.18034083,-0.0071614385
3144.0,-0.053634,0.07076205,0.1657182,-0.024194092
3145.0,-0.031845,0.08559756,0.19019873,-0.019003615
3146.0,-0.01,0.12796223,0.21791878,0.038005672
3147.0,0.011669,0.14573134,0.22170499,0.0697577
3148.0,0.032694,0.17345804,0.2536531,0.09326297
3149.0,0.052539,0.18374002,0.26460165,0.1028784
3150.0,0.071249,0.101805076,0.19295599,0.010654166
3151.0,0.089508,0.03958235,0.14246619,-0.06330148
3152.0,0.10736,0.052820127,0.15293878,-0.047298532
3153.0,0.12407,0.1402273,0.21654314,0.06391147
3154.0,0.13883,0.18472916,0.26660025,0.10285808
3155.0,0.15107,0.18034507,0.26281783,0.09787232
3156.0,0.16109,0.09048061,0.17784598,0.0031152368
3157.0,0.16978,0.030306691,0.1305976,-0.06998422
3158.0,0.17766,0.029075777,0.13333523,-0.075183675
3159.0,0.18429,0.11316895,0.19317928,0.033158623
3160.0,0.18888,0.16267736,0.23751052,0.08784421
3161.0,0.19095,0.18303323,0.26346824,0.10259822
3162.0,0.19079,0.15255083,0.22868845,0.076413214
3163.0,0.18915,0.12621818,0.20175053,0.050685838
3164.0,0.18656,0.15749934,0.23876071,0.07623798
3165.0,0.18249,0.180326,0.29403335,0.06661865
3166.0,0.17624,0.17281501,0.28288406,0.06274596
3167.0,0.16761,0.13368742,0.23933345,0.028041393
3168.0,0.15728,0.032495085,0.13194914,-0.066958964
3169.0,0.14593,-0.043447077,0.06125678,-0.14815094
3170.0,0.13389,-0.08035889,0.036454737,-0.19717252
3171.0,0.12147,-0.05059713,0.060732268,-0.16192654
3172.0,0.10811,0.050712388,0.13342403,-0.03199925
3173.0,0.093128,0.098679245,0.19119021,0.0061682686
3174.0,0.076686,0.11858341,0.21781892,0.019347906
3175.0,0.059362,0.11358634,0.21781614,0.0093565285
3176.0,0.041936,0.07229554,0.1741904,-0.029599316
3177.0,0.024706,0.024199607,0.121369764,-0.072970554
3178.0,0.0076044,0.06173041,0.1675046,-0.04404377
3179.0,-0.0094696,0.07007088,0.22746706,-0.087325305
3180.0,-0.026736,0.07761255,0.24626927,-0.09104417
3181.0,-0.044162,0.05648941,0.22675467,-0.11377585
3182.0,-0.06157,-0.031718973,0.13756609,-0.20100403
3183.0,-0.078712,0.030375289,0.16359143,-0.102840856
3184.0,-0.09537,-0.019006608,0.11981954,-0.15783276
3185.0,-0.11108,-0.032606218,0.10293487,-0.1681473
3186.0,-0.12565,-0.027654614,0.09859876,-0.153908
3187.0,-0.13995,-0.0012484037,0.11727485,-0.11977166
3188.0,-0.15432,0.0026784847,0.118054934,-0.11269797
3189.0,-0.16769,-0.031542744,0.08615938,-0.14924487
3190.0,-0.17952,-0.06672034,0.04855652,-0.1819972
3191.0,-0.18937,-0.078733705,0.04366923,-0.20113665
3192.0,-0.19668,-0.052477375,0.0689319,-0.17388666
3193.0,-0.20237,-0.024412362,0.088758856,-0.13758358
3194.0,-0.20669,-0.015292737,0.09491575,-0.12550122
3195.0,-0.20897,0.005442257,0.112851255,-0.101966746
3196.0,-0.20885,0.06569471,0.15877494,-0.027385525
3197.0,-0.20639,0.12850808,0.20725766,0.049758494
3198.0,-0.202,0.11382858,0.19437194,0.033285208
3199.0,-0.19559,0.051565394,0.14594221,-0.042811416
3200.0,-0.18679,0.04407448,0.14440873,-0.056259777
3201.0,-0.17558,0.11216364,0.1958446,0.028482676
3202.0,-0.16267,0.17850684,0.26348728,0.09352639
3203.0,-0.14912,0.20379145,0.29586732,0.111715585
3204.0,-0.13551,0.18257403,0.27391326,0.09123479
3205.0,-0.12164,0.08968344,0.18427034,-0.0049034506
3206.0,-0.107,0.019639732,0.12056412,-0.08128466
3207.0,-0.091606,0.021664517,0.12041411,-0.07708508
3208.0,-0.076261,0.079226784,0.16258061,-0.004127048
3209.0,-0.061936,0.11275582,0.19181454,0.0336971
3210.0,-0.049008,0.07104345,0.15379186,-0.011704966
3211.0,-0.037267,0.051086336,0.13605615,-0.033883482
3212.0,-0.026448,0.111527756,0.1852079,0.037847616
3213.0,-0.016767,0.14977452,0.23697266,0.06257639
3214.0,-0.0088828,0.16060711,0.25397998,0.06723426
3215.0,-0.0029996,0.11334768,0.19885445,0.027840905
3216.0,0.0013053,0.024779454,0.11485202,-0.06529311
3217.0,0.0046089,-0.02668824,0.07407036,-0.12744683
3218.0,0.0072122,-0.014737846,0.0840399,-0.113515586
3219.0,0.0088728,0.05474126,0.13664922,-0.027166706
3220.0,0.0090087,0.10902374,0.18398257,0.03406492
3221.0,0.0074514,0.11793028,0.19706538,0.038795173
3222.0,0.0045683,0.09272167,0.16936865,0.016074687
3223.0,0.00095497,0.049451884,0.13017952,-0.031275753
3224.0,-0.0029401,0.039280303,0.122802846,-0.04424224
3225.0,-0.0070585,0.05036801,0.13037556,-0.029639542
3226.0,-0.0116,0.09787417,0.17772123,0.01802712
3227.0,-0.016923,0.10687897,0.21075255,0.0030054003
3228.0,-0.023181,0.102151416,0.21468347,-0.010380633
3229.0,-0.030108,0.060698844,0.16590166,-0.044503964
3230.0,-0.037234,-0.023734476,0.075776815,-0.123245776
3231.0,-0.044377,-0.07705247,0.021070294,-0.17517522
3232.0,-0.051553,-0.038461626,0.048071027,-0.12499428
3233.0,-0.058934,0.010619811,0.10849829,-0.08725867
3234.0,-0.067118,0.008939178,0.11194618,-0.09406783
3235.0,-0.076035,-0.05463954,0.043413915,-0.152693
3236.0,-0.085084,-0.06491453,0.03085193,-0.160681
3237.0,-0.093715,-0.08817604,0.016284093,-0.19263618
3238.0,-0.10106,-0.11515022,-0.009753555,-0.22054689
3239.0,-0.10689,-0.07352518,0.04685904,-0.1939094
3240.0,-0.11198,-0.012095602,0.10469717,-0.12888837
3241.0,-0.1164,0.0287155,0.13913792,-0.08170692
3242.0,-0.11955,0.054317217,0.15709247,-0.048458036
3243.0,-0.12078,0.08715616,0.18503466,-0.010722339
3244.0,-0.11969,0.13678196,0.22236681,0.05119712
3245.0,-0.11651,0.1827869,0.2545885,0.11098528
3246.0,-0.11151,0.17669773,0.24677002,0.10662544
3247.0,-0.10474,0.15542565,0.22760577,0.08324553
3248.0,-0.096127,0.15029189,0.22415486,0.07642892
3249.0,-0.085627,0.15011214,0.2241546,0.07606967
3250.0,-0.073552,0.16202495,0.23346151,0.090588376
3251.0,-0.060349,0.1406517,0.21283543,0.068467975
3252.0,-0.046371,0.13198252,0.20644018,0.057524852
3253.0,-0.031855,0.15205137,0.22123492,0.08286783
3254.0,-0.017099,0.16480343,0.2323341,0.09727275
3255.0,-0.0026337,0.17756431,0.25486875,0.10025987
3256.0,0.011152,0.18327677,0.27242187,0.09413168
3257.0,0.023874,0.17577744,0.26849934,0.08305552
3258.0,0.03533,0.15695861,0.25207114,0.061846063
3259.0,0.045393,0.12525646,0.21365942,0.036853507
3260.0,0.053845,0.07087998,0.15485555,-0.0130955875
3261.0,0.060812,0.04083684,0.12794307,-0.046269387
3262.0,0.066702,0.0009480454,0.10735175,-0.10545565
3263.0,0.071974,-0.044651892,0.05884907,-0.14815286
3264.0,0.076545,-0.03658243,0.07064703,-0.14381188
3265.0,0.079848,0.014480322,0.18353844,-0.15457779
3266.0,0.082096,0.045538604,0.20843458,-0.11735737
3267.0,0.083998,0.096574366,0.2303754,-0.037226662
3268.0,0.085753,0.15788254,0.2747724,0.040992662
3269.0,0.087912,0.18259582,0.2929759,0.072215736
3270.0,0.090782,0.19082828,0.29486448,0.086792074
3271.0,0.094459,0.21840733,0.31136292,0.12545174
3272.0,0.099016,0.2529486,0.326492,0.17940521
3273.0,0.10432,0.24062052,0.31725046,0.16399059
3274.0,0.11015,0.248472,0.3363218,0.16062221
3275.0,0.11578,0.25260767,0.3657543,0.13946104
3276.0,0.1207,0.25302687,0.36813113,0.13792261
3277.0,0.12496,0.22740898,0.33449566,0.12032227
3278.0,0.12874,0.1687784,0.26829764,0.06925917
3279.0,0.13185,0.08103393,0.17515673,-0.013088867
3280.0,0.13417,0.025284734,0.1267318,-0.07616232
3281.0,0.13543,-0.016237967,0.096150726,-0.12862666
3282.0,0.1354,-0.014486257,0.09806034,-0.12703285
3283.0,0.13402,0.012155892,0.117029086,-0.092717305
3284.0,0.13125,0.054627445,0.15004872,-0.040793825
3285.0,0.12717,0.09145848,0.17645214,0.006464809
3286.0,0.1219,0.09775013,0.18019217,0.01530809
3287.0,0.11583,0.06510925,0.15608966,-0.025871158
3288.0,0.10953,0.038578678,0.13657023,-0.059412878
3289.0,0.10347,0.046535365,0.1445421,-0.05147136
3290.0,0.097845,0.08126034,0.17267746,-0.010156773
3291.0,0.092589,0.1123509,0.19746128,0.027240522
3292.0,0.08782,0.09372035,0.18352145,0.0039192364
3293.0,0.083937,0.08635992,0.17948118,-0.0067613497
3294.0,0.081339,0.084526464,0.17815919,-0.0091062635
3295.0,0.080158,0.117020726,0.20867816,0.025363289
3296.0,0.080233,0.18743938,0.26010928,0.11476948
3297.0,0.081549,0.2283711,0.29434556,0.16239662
3298.0,0.083857,0.23881282,0.30696508,0.17066056
3299.0,0.08696,0.22638704,0.2923717,0.16040239
3300.0,0.090882,0.22234064,0.2913126,0.15336868
3301.0,0.095681,0.21799311,0.2898266,0.14615962
3302.0,0.10101,0.17907242,0.25026765,0.107877195
3303.0,0.10655,0.119579926,0.19750774,0.04165212
3304.0,0.11237,0.09093325,0.17988515,0.0019813552
3305.0,0.11853,0.10939247,0.19377998,0.02500496
3306.0,0.12465,0.17080216,0.23956072,0.1020436
3307.0,0.12991,0.18895322,0.2679586,0.10994783
3308.0,0.13367,0.19257419,0.27806246,0.10708593
3309.0,0.13602,0.12861097,0.21260941,0.04461252
3310.0,0.13765,0.061493404,0.15046537,-0.027478568
3311.0,0.13898,0.08623479,0.1694273,0.0030422732
3312.0,0.13948,0.11904659,0.2109876,0.027105592
3313.0,0.13811,0.13130452,0.24095884,0.021650195
3314.0,0.13422,0.118151985,0.23227763,0.004026346
3315.0,0.12826,0.0735609,0.18158045,-0.03445866
3316.0,0.12096,0.002641268,0.1000458,-0.094763264
3317.0,0.11231,-0.030030213,0.063662685,-0.12372311
3318.0,0.10215,-0.018297615,0.06923866,-0.10583389
3319.0,0.090405,-0.055669446,0.033780288,-0.14511918
3320.0,0.076967,-0.10436488,-0.0070795715,-0.20165019
3321.0,0.062307,-0.10338955,-0.0020451546,-0.20473394
3322.0,0.047183,-0.10069399,0.0033728853,-0.20476088
3323.0,0.032099,-0.071615994,0.03039831,-0.1736303
3324.0,0.017068,-0.014577521,0.07548879,-0.10464384
3325.0,0.001927,0.06337085,0.14234291,-0.015601203
3326.0,-0.01309,0.11466087,0.18643114,0.0428906
3327.0,-0.027694,0.13007687,0.22498198,0.035171762
3328.0,-0.041722,0.13401097,0.24559978,0.022422157
3329.0,-0.055098,0.118745044,0.23491743,0.0025726557
3330.0,-0.067583,0.055525668,0.15940472,-0.04835338
3331.0,-0.078788,-0.009525452,0.08964294,-0.10869385
3332.0,-0.088604,-0.046659503,0.05631535,-0.14963436
3333.0,-0.096582,-0.08185613,0.030544855,-0.19425711
3334.0,-0.10273,-0.060274795,0.053402662,-0.17395225
3335.0,-0.10769,-0.03182998,0.0762351,-0.13989507
3336.0,-0.11143,-0.007915516,0.09087487,-0.10670591
3337.0,-0.11344,-0.012858982,0.081153005,-0.106870964
3338.0,-0.11314,-0.020851227,0.07671737,-0.11841982
3339.0,-0.11058,0.0040068147,0.11396838,-0.105954744
3340.0,-0.10595,0.067053415,0.17933708,-0.045230247
3341.0,-0.099117,0.1190716,0.2157498,0.022393405
3342.0,-0.090119,0.16355488,0.24787387,0.079235874
3343.0,-0.079003,0.16454418,0.2502814,0.07880697
3344.0,-0.065798,0.13551037,0.22718842,0.043832317
3345.0,-0.050537,0.13506722,0.22524157,0.044892885
3346.0,-0.033471,0.13258831,0.22477147,0.040405154
3347.0,-0.014985,0.1370073,0.23065804,0.043356553
3348.0,0.0046492,0.17145112,0.26276395,0.0801383
3349.0,0.025122,0.20218182,0.28225213,0.122111514
3350.0,0.046049,0.24666749,0.31277508,0.1805599
3351.0,0.067135,0.2507812,0.32139713,0.1801653
3352.0,0.087798,0.25475302,0.34000543,0.16950062
3353.0,0.10736,0.25498036,0.34598866,0.16397205
3354.0,0.12549,0.19927794,0.28106517,0.117490694
3355.0,0.14249,0.114006795,0.20252399,0.025489599
3356.0,0.15861,0.05922992,0.16154793,-0.043088082
3357.0,0.17359,0.07454098,0.17220008,-0.02311813
3358.0,0.18684,0.15862426,0.23352967,0.08371885
3359.0,0.19756,0.18955608,0.262665,0.11644715
3360.0,0.20548,0.18863162,0.2625474,0.11471584
3361.0,0.2109,0.1207187,0.20235491,0.03908249
3362.0,0.21465,0.061961666,0.15244678,-0.028523438
3363.0,0.21734,0.061088108,0.15572578,-0.03354957
3364.0,0.21877,0.1158608,0.19629034,0.035431243
3365.0,0.21836,0.1711554,0.24193178,0.100379005
3366.0,0.21565,0.19194598,0.2733258,0.11056617
3367.0,0.21056,0.20479342,0.29663292,0.11295393
3368.0,0.20362,0.1879052,0.27787265,0.09793776
3369.0,0.19554,0.14807384,0.23339897,0.06274869
3370.0,0.18655,0.07717571,0.15943667,-0.0050852597
3371.0,0.17677,0.022635715,0.11523203,-0.0699606
3372.0,0.16638,-0.0017188924,0.09417461,-0.097612396
3373.0,0.15567,-0.011501633,0.08573442,-0.108737685
3374.0,0.14496,-0.0051273317,0.10011515,-0.11036982
3375.0,0.13426,0.04138625,0.14125252,-0.05848002
3376.0,0.12359,0.09617786,0.18667823,0.0056774914
3377.0,0.11325,0.11719693,0.20422484,0.030169025
3378.0,0.10379,0.113962986,0.20335728,0.024568684
3379.0,0.095744,0.12832272,0.21675202,0.03989341
3380.0,0.089457,0.14687358,0.22793454,0.06581262
3381.0,0.084806,0.20022321,0.26637316,0.13407326
3382.0,0.081609,0.22079806,0.28761733,0.15397878
3383.0,0.079739,0.21633191,0.28326017,0.14940368
3384.0,0.07907,0.19161882,0.25914514,0.124092504
3385.0,0.079826,0.17657389,0.2460518,0.10709597
3386.0,0.082101,0.15664794,0.22948313,0.083812736
3387.0,0.085537,0.14063132,0.2198529,0.06140974
3388.0,0.089965,0.10244136,0.18515086,0.019731857
3389.0,0.095394,0.08644415,0.17128745,0.0016008541
3390.0,0.10174,0.0696554,0.15908405,-0.019773237
3391.0,0.10874,0.0924848,0.20082164,-0.015852034
3392.0,0.11617,0.12702467,0.21942125,0.03462808
3393.0,0.12398,0.10524405,0.18154073,0.028947368
3394.0,0.13187,0.13641307,0.21493083,0.057895303
3395.0,0.13971,0.11282344,0.20198897,0.023657918
3396.0,0.14771,0.053284228,0.15594092,-0.049372472
3397.0,0.15624,0.045456573,0.15080696,-0.059893824
3398.0,0.16501,0.116459794,0.1998927,0.033026896
3399.0,0.1734,0.17558251,0.24604684,0.105118185
3400.0,0.18119,0.19209811,0.26512083,0.119075395
3401.0,0.18799,0.12599395,0.20859514,0.043392763
3402.0,0.19414,0.05931363,0.15536347,-0.03673621
3403.0,0.2004,0.082869045,0.17843273,-0.012694649
3404.0,0.20641,0.16062526,0.2343537,0.08689682
3405.0,0.21124,0.17214063,0.26347527,0.080805995
3406.0,0.21432,0.18565676,0.27621597,0.09509753
3407.0,0.21541,0.11898303,0.20455986,0.033406198
3408.0,0.21544,0.02420506,0.11702211,-0.068611994
3409.0,0.21556,-0.043372035,0.059303552,-0.14604762
3410.0,0.21578,-0.064460255,0.047941945,-0.17686245
3411.0,0.21515,-0.024568977,0.09785472,-0.14699267
3412.0,0.21329,0.044092134,0.15102625,-0.06284198
3413.0,0.21081,0.08756256,0.18515342,-0.010028303
3414.0,0.20792,0.12568954,0.21443014,0.036948934
3415.0,0.20494,0.19918989,0.26701853,0.13136125
3416.0,0.20202,0.20005693,0.2815699,0.11854394
3417.0,0.19882,0.2252978,0.30822808,0.14236753
3418.0,0.195,0.19949296,0.28340513,0.1155808
3419.0,0.1908,0.10954084,0.19131166,0.02777002
3420.0,0.18689,0.036606908,0.13184324,-0.058629416
3421.0,0.18347,0.08606074,0.16835737,0.0037641078
3422.0,0.17991,0.1348333,0.21707238,0.05259423
3423.0,0.17528,0.15404315,0.24273604,0.06535027
3424.0,0.16932,0.10595643,0.18896315,0.022949703
3425.0,0.16258,0.022030253,0.11488463,-0.07082413
3426.0,0.15584,-0.019707652,0.078992344,-0.118407644
3427.0,0.14954,-0.032098718,0.072949596,-0.13714704
3428.0,0.14337,0.0042614657,0.106396765,-0.09787384
3429.0,0.13679,0.035319712,0.13146718,-0.06082775
3430.0,0.12981,0.049971633,0.14530742,-0.045364164
3431.0,0.12296,0.060281064,0.15370032,-0.033138197
3432.0,0.11678,0.07915198,0.17017692,-0.01187297
3433.0,0.11153,0.11637418,0.19758226,0.0351661
3434.0,0.10716,0.12723914,0.20519236,0.04928591
3435.0,0.10373,0.1139314,0.19657207,0.031290732
3436.0,0.10142,0.09445982,0.18514532,0.0037743151
3437.0,0.10053,0.10362386,0.1964096,0.010838121
3438.0,0.10103,0.13925155,0.22489151,0.053611584
3439.0,0.10272,0.1754111,0.24884024,0.10198197
3440.0,0.10554,0.17895545,0.25289416,0.10501672
3441.0,0.1094,0.16138032,0.2455903,0.07717034
3442.0,0.11427,0.15761152,0.24100071,0.074222334
3443.0,0.1202,0.1714189,0.24760239,0.09523542
3444.0,0.12697,0.2116207,0.27609098,0.14715043
3445.0,0.13426,0.22659013,0.29007414,0.16310611
3446.0,0.14194,0.2028017,0.26865095,0.13695247
3447.0,0.14993,0.18508004,0.259332,0.11082809
3448.0,0.15824,0.18297976,0.25790977,0.10804976
3449.0,0.16675,0.2206778,0.28688866,0.15446693
3450.0,0.17509,0.24155033,0.30359936,0.17950131
3451.0,0.18304,0.218106,0.28064716,0.15556484
3452.0,0.19052,0.1746679,0.2513783,0.09795751
3453.0,0.19774,0.16806893,0.25016287,0.085975
3454.0,0.20482,0.16390288,0.24964055,0.078165196
3455.0,0.21151,0.1899044,0.2705222,0.10928661
3456.0,0.21757,0.2245947,0.2946176,0.1545718
3457.0,0.22303,0.24647464,0.31088692,0.18206236
3458.0,0.22786,0.23398224,0.30116665,0.16679782
3459.0,0.23213,0.24170648,0.30560946,0.17780349
3460.0,0.23592,0.25629994,0.31757745,0.19502243
3461.0,0.23914,0.2648636,0.32586932,0.2038579
3462.0,0.24162,0.24339044,0.30412325,0.18265763
3463.0,0.24337,0.19992247,0.26615626,0.13368869
3464.0,0.24471,0.17909539,0.256181,0.10200978
3465.0,0.24585,0.21292911,0.28094742,0.14491081
3466.0,0.24652,0.24453212,0.30541983,0.18364443
3467.0,0.24618,0.25144145,0.31948957,0.18339333
3468.0,0.24451,0.24657165,0.3257841,0.1673592
3469.0,0.24157,0.19042912,0.2593457,0.12151253
3470.0,0.23802,0.15438019,0.22885066,0.079909705
3471.0,0.23426,0.16277687,0.23412074,0.091433
3472.0,0.22983,0.18750273,0.2595106,0.11549484
3473.0,0.22403,0.2003202,0.2827108,0.11792959
3474.0,0.21648,0.16804934,0.24171919,0.09437949
3475.0,0.20759,0.112110846,0.18646829,0.037753403
3476.0,0.19807,0.06689128,0.14862284,-0.014840275
3477.0,0.18821,0.091631,0.16793895,0.015323058
3478.0,0.17777,0.13166198,0.19966134,0.06366262
3479.0,0.16621,0.1466414,0.22122374,0.07205907
3480.0,0.15337,0.14325365,0.22368962,0.0628177
3481.0,0.13958,0.11485312,0.19135216,0.038354084
3482.0,0.12542,0.08308777,0.15727237,0.008903183
3483.0,0.1112,0.07120418,0.14745843,-0.0050500706
3484.0,0.097075,0.027407702,0.1096227,-0.0548073
3485.0,0.083113,0.014543029,0.10193857,-0.072852515
3486.0,0.069466,0.044099815,0.12752679,-0.039327152
3487.0,0.056194,0.11282284,0.18309915,0.042546533
3488.0,0.043063,0.11344631,0.20239496,0.02449765
3489.0,0.029909,0.12245532,0.22076088,0.024149753
3490.0,0.016823,0.08528701,0.17505568,-0.004481651
3491.0,0.0042784,0.0015265024,0.08732404,-0.08427103
3492.0,-0.0070822,-0.029239763,0.065169916,-0.12364943
3493.0,-0.017073,-0.025559466,0.068820834,-0.11993976
3494.0,-0.025942,0.03096857,0.11427354,-0.052336402
3495.0,-0.034152,0.04671514,0.1256174,-0.03218712
3496.0,-0.041893,0.059991956,0.1385296,-0.018545695
3497.0,-0.04884,0.05956764,0.13534832,-0.01621304
